eventID,sampleID,measurementID,measurementType,measurementValue,measurementUnit,Unnamed: 6
MPO-OPANO-BOTTOMTRAWL-1989-09-10T16:56Z,MPO-OPANO-BOTTOMTRAWL-1989-17256,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00265,total weight,13.38235294,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-11T05:22Z,MPO-OPANO-BOTTOMTRAWL-1989-17331,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00267,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-11T12:56Z,MPO-OPANO-BOTTOMTRAWL-1989-17360,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00269,total weight,34.02777778,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-11T17:25Z,MPO-OPANO-BOTTOMTRAWL-1989-17386,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00271,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-12T18:47Z,MPO-OPANO-BOTTOMTRAWL-1989-17532,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00273,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-12T21:17Z,MPO-OPANO-BOTTOMTRAWL-1989-17545,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00275,total weight,5.147058824,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-12T21:17Z,MPO-OPANO-BOTTOMTRAWL-1989-17546,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00277,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-13T05:06Z,MPO-OPANO-BOTTOMTRAWL-1989-17596,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00279,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-13T19:38Z,MPO-OPANO-BOTTOMTRAWL-1989-17681,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00281,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-17T01:15Z,MPO-OPANO-BOTTOMTRAWL-1989-17859,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00283,total weight,26.76470588,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-21T09:30Z,MPO-OPANO-BOTTOMTRAWL-1989-18351,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00285,total weight,0.972222222,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-21T13:36Z,MPO-OPANO-BOTTOMTRAWL-1989-18379,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00287,total weight,8.235294118,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-21T21:13Z,MPO-OPANO-BOTTOMTRAWL-1989-18427,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00289,total weight,6.5625,kg,
MPO-OPANO-BOTTOMTRAWL-1989-09-22T10:55Z,MPO-OPANO-BOTTOMTRAWL-1989-18480,MPO-OPANO-BOTTOMTRAWL-1989-OTHER-00291,total weight,8.75,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-03T15:57Z,MPO-OPANO-BOTTOMTRAWL-1990-18619,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00293,total weight,33.05555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-04T01:16Z,MPO-OPANO-BOTTOMTRAWL-1990-18682,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00295,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-04T12:36Z,MPO-OPANO-BOTTOMTRAWL-1990-18732,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00297,total weight,11.66666667,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-04T14:25Z,MPO-OPANO-BOTTOMTRAWL-1990-18744,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00299,total weight,3.888888889,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-04T23:52Z,MPO-OPANO-BOTTOMTRAWL-1990-18796,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00301,total weight,11.66666667,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-05T04:52Z,MPO-OPANO-BOTTOMTRAWL-1990-18816,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00303,total weight,8.75,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-05T23:00Z,MPO-OPANO-BOTTOMTRAWL-1990-18929,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00305,total weight,10,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-06T02:53Z,MPO-OPANO-BOTTOMTRAWL-1990-18943,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00307,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-06T12:58Z,MPO-OPANO-BOTTOMTRAWL-1990-19003,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00309,total weight,15.55555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-06T16:29Z,MPO-OPANO-BOTTOMTRAWL-1990-19013,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00311,total weight,6.805555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-09T15:53Z,MPO-OPANO-BOTTOMTRAWL-1990-19286,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00313,total weight,35.97222222,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-11T13:06Z,MPO-OPANO-BOTTOMTRAWL-1990-19515,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00315,total weight,21.25,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-11T14:34Z,MPO-OPANO-BOTTOMTRAWL-1990-19523,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00317,total weight,14.58333333,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-12T07:54Z,MPO-OPANO-BOTTOMTRAWL-1990-19617,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00319,total weight,6.5625,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-13T04:15Z,MPO-OPANO-BOTTOMTRAWL-1990-19719,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00321,total weight,36.02941176,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-14T02:11Z,MPO-OPANO-BOTTOMTRAWL-1990-19843,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00323,total weight,5.833333333,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-14T03:42Z,MPO-OPANO-BOTTOMTRAWL-1990-19859,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00325,total weight,6.805555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T01:33Z,MPO-OPANO-BOTTOMTRAWL-1990-19992,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00327,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T03:17Z,MPO-OPANO-BOTTOMTRAWL-1990-20005,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00329,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T10:38Z,MPO-OPANO-BOTTOMTRAWL-1990-20055,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00331,total weight,86.33333333,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T13:33Z,MPO-OPANO-BOTTOMTRAWL-1990-20073,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00333,total weight,316.9444444,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T16:50Z,MPO-OPANO-BOTTOMTRAWL-1990-20085,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00335,total weight,68.05555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-15T20:08Z,MPO-OPANO-BOTTOMTRAWL-1990-20103,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00337,total weight,2.1875,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-16T09:52Z,MPO-OPANO-BOTTOMTRAWL-1990-20130,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00339,total weight,31.25,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-17T00:51Z,MPO-OPANO-BOTTOMTRAWL-1990-20210,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00341,total weight,16.52777778,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-17T09:27Z,MPO-OPANO-BOTTOMTRAWL-1990-20274,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00343,total weight,10.5,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-17T11:35Z,MPO-OPANO-BOTTOMTRAWL-1990-20283,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00345,total weight,15.55555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-17T13:08Z,MPO-OPANO-BOTTOMTRAWL-1990-20292,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00347,total weight,11.32352941,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-18T03:24Z,MPO-OPANO-BOTTOMTRAWL-1990-20357,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00349,total weight,18.52941176,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-18T12:53Z,MPO-OPANO-BOTTOMTRAWL-1990-20397,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00351,total weight,6.805555556,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-19T22:07Z,MPO-OPANO-BOTTOMTRAWL-1990-20542,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00353,total weight,62.34375,kg,
MPO-OPANO-BOTTOMTRAWL-1990-09-20T01:25Z,MPO-OPANO-BOTTOMTRAWL-1990-20559,MPO-OPANO-BOTTOMTRAWL-1990-OTHER-00355,total weight,3.888888889,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-02T21:32Z,MPO-OPANO-BOTTOMTRAWL-1991-20593,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00357,total weight,15.44117647,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-04T00:17Z,MPO-OPANO-BOTTOMTRAWL-1991-20729,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00359,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-04T03:10Z,MPO-OPANO-BOTTOMTRAWL-1991-20742,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00361,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-07T23:37Z,MPO-OPANO-BOTTOMTRAWL-1991-21308,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00363,total weight,13.61111111,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-08T04:00Z,MPO-OPANO-BOTTOMTRAWL-1991-21343,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00365,total weight,0.020588235,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-09T04:18Z,MPO-OPANO-BOTTOMTRAWL-1991-21446,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00367,total weight,0.116666667,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-10T04:10Z,MPO-OPANO-BOTTOMTRAWL-1991-21607,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00369,total weight,5.147058824,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-12T20:33Z,MPO-OPANO-BOTTOMTRAWL-1991-21865,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00371,total weight,0.514705882,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-13T22:04Z,MPO-OPANO-BOTTOMTRAWL-1991-22011,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00373,total weight,10.29411765,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-14T18:32Z,MPO-OPANO-BOTTOMTRAWL-1991-22153,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00375,total weight,1.166666667,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-15T22:26Z,MPO-OPANO-BOTTOMTRAWL-1991-22325,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00377,total weight,7.205882353,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-16T05:08Z,MPO-OPANO-BOTTOMTRAWL-1991-22367,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00379,total weight,14.41176471,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-16T10:03Z,MPO-OPANO-BOTTOMTRAWL-1991-22403,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00381,total weight,63.82352941,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-16T12:03Z,MPO-OPANO-BOTTOMTRAWL-1991-22425,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00383,total weight,8.235294118,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-16T18:28Z,MPO-OPANO-BOTTOMTRAWL-1991-22492,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00385,total weight,0.205882353,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-17T09:37Z,MPO-OPANO-BOTTOMTRAWL-1991-22572,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00387,total weight,6.176470588,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-17T15:13Z,MPO-OPANO-BOTTOMTRAWL-1991-22605,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00389,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-17T19:55Z,MPO-OPANO-BOTTOMTRAWL-1991-22649,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00391,total weight,3.28125,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-18T00:23Z,MPO-OPANO-BOTTOMTRAWL-1991-22684,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00393,total weight,7.205882353,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-18T09:05Z,MPO-OPANO-BOTTOMTRAWL-1991-22745,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00395,total weight,0.092647059,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-18T10:56Z,MPO-OPANO-BOTTOMTRAWL-1991-22763,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00397,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-18T18:52Z,MPO-OPANO-BOTTOMTRAWL-1991-22815,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00399,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-18T20:56Z,MPO-OPANO-BOTTOMTRAWL-1991-22834,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00401,total weight,0.546875,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-19T03:23Z,MPO-OPANO-BOTTOMTRAWL-1991-22878,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00403,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-19T10:57Z,MPO-OPANO-BOTTOMTRAWL-1991-22907,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00405,total weight,5.46875,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-19T14:36Z,MPO-OPANO-BOTTOMTRAWL-1991-22935,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00407,total weight,4.117647059,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-19T20:45Z,MPO-OPANO-BOTTOMTRAWL-1991-22982,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00409,total weight,4.117647059,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T01:37Z,MPO-OPANO-BOTTOMTRAWL-1991-23034,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00411,total weight,8.75,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T04:00Z,MPO-OPANO-BOTTOMTRAWL-1991-23048,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00413,total weight,4.117647059,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T07:13Z,MPO-OPANO-BOTTOMTRAWL-1991-23059,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00415,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T15:18Z,MPO-OPANO-BOTTOMTRAWL-1991-23101,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00417,total weight,8.235294118,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T16:56Z,MPO-OPANO-BOTTOMTRAWL-1991-23112,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00419,total weight,2.916666667,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T18:40Z,MPO-OPANO-BOTTOMTRAWL-1991-23125,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00421,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-20T20:42Z,MPO-OPANO-BOTTOMTRAWL-1991-23138,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00423,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-21T08:48Z,MPO-OPANO-BOTTOMTRAWL-1991-23220,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00425,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-21T16:38Z,MPO-OPANO-BOTTOMTRAWL-1991-23286,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00427,total weight,1.346153846,kg,
MPO-OPANO-BOTTOMTRAWL-1991-09-22T01:45Z,MPO-OPANO-BOTTOMTRAWL-1991-23344,MPO-OPANO-BOTTOMTRAWL-1991-OTHER-00429,total weight,5.147058824,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-06T14:25Z,MPO-OPANO-BOTTOMTRAWL-1992-23489,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00431,total weight,0.247058824,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-07T13:47Z,MPO-OPANO-BOTTOMTRAWL-1992-23581,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00433,total weight,0.184210526,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-07T15:51Z,MPO-OPANO-BOTTOMTRAWL-1992-23599,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00435,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-07T18:16Z,MPO-OPANO-BOTTOMTRAWL-1992-23620,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00437,total weight,2.058823529,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-08T10:10Z,MPO-OPANO-BOTTOMTRAWL-1992-23692,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00439,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-08T17:30Z,MPO-OPANO-BOTTOMTRAWL-1992-23754,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00441,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-08T17:30Z,MPO-OPANO-BOTTOMTRAWL-1992-23755,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00443,total weight,2.595833333,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-09T09:55Z,MPO-OPANO-BOTTOMTRAWL-1992-23855,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00445,total weight,2.916666667,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-09T19:04Z,MPO-OPANO-BOTTOMTRAWL-1992-23914,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00447,total weight,0.753846154,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-10T06:41Z,MPO-OPANO-BOTTOMTRAWL-1992-23995,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00449,total weight,4.375,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-11T06:30Z,MPO-OPANO-BOTTOMTRAWL-1992-24177,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00451,total weight,2.1875,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-11T08:24Z,MPO-OPANO-BOTTOMTRAWL-1992-24190,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00453,total weight,2.5,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-12T13:44Z,MPO-OPANO-BOTTOMTRAWL-1992-24283,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00455,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-13T20:30Z,MPO-OPANO-BOTTOMTRAWL-1992-24441,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00457,total weight,2.916666667,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-17T18:42Z,MPO-OPANO-BOTTOMTRAWL-1992-24849,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00459,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-22T00:54Z,MPO-OPANO-BOTTOMTRAWL-1992-25367,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00461,total weight,5.147058824,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-22T07:11Z,MPO-OPANO-BOTTOMTRAWL-1992-25401,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00463,total weight,8.544117647,kg,
MPO-OPANO-BOTTOMTRAWL-1992-09-23T08:33Z,MPO-OPANO-BOTTOMTRAWL-1992-25537,MPO-OPANO-BOTTOMTRAWL-1992-OTHER-00465,total weight,47.72727273,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-12T17:34Z,MPO-OPANO-BOTTOMTRAWL-1993-26123,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00467,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-13T23:17Z,MPO-OPANO-BOTTOMTRAWL-1993-26374,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00469,total weight,2.916666667,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-14T10:54Z,MPO-OPANO-BOTTOMTRAWL-1993-26469,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00471,total weight,0.486111111,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-15T07:34Z,MPO-OPANO-BOTTOMTRAWL-1993-26615,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00473,total weight,0.04375,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-18T06:44Z,MPO-OPANO-BOTTOMTRAWL-1993-27221,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00475,total weight,0.036029412,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-18T21:44Z,MPO-OPANO-BOTTOMTRAWL-1993-27346,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00477,total weight,8.75,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-19T18:53Z,MPO-OPANO-BOTTOMTRAWL-1993-27536,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00479,total weight,3.088235294,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-19T20:20Z,MPO-OPANO-BOTTOMTRAWL-1993-27564,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00481,total weight,3.684210526,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-21T00:00Z,MPO-OPANO-BOTTOMTRAWL-1993-27607,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00483,total weight,5.147058824,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-21T07:18Z,MPO-OPANO-BOTTOMTRAWL-1993-27648,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00485,total weight,7.777777778,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-22T04:10Z,MPO-OPANO-BOTTOMTRAWL-1993-27742,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00487,total weight,7.205882353,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-22T12:00Z,MPO-OPANO-BOTTOMTRAWL-1993-27813,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00489,total weight,8.235294118,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-22T15:52Z,MPO-OPANO-BOTTOMTRAWL-1993-27840,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00491,total weight,2.333333333,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-22T17:48Z,MPO-OPANO-BOTTOMTRAWL-1993-27852,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00493,total weight,3.888888889,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-23T01:07Z,MPO-OPANO-BOTTOMTRAWL-1993-27900,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00495,total weight,2.1875,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-23T02:56Z,MPO-OPANO-BOTTOMTRAWL-1993-27918,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00497,total weight,12.35294118,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-23T05:21Z,MPO-OPANO-BOTTOMTRAWL-1993-27932,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00499,total weight,6.176470588,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-23T10:10Z,MPO-OPANO-BOTTOMTRAWL-1993-27964,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00501,total weight,3.888888889,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-23T15:15Z,MPO-OPANO-BOTTOMTRAWL-1993-28019,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00503,total weight,1.029411765,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T00:01Z,MPO-OPANO-BOTTOMTRAWL-1993-28091,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00505,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T02:31Z,MPO-OPANO-BOTTOMTRAWL-1993-28108,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00507,total weight,4.861111111,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T04:37Z,MPO-OPANO-BOTTOMTRAWL-1993-28125,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00509,total weight,1.944444444,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T10:33Z,MPO-OPANO-BOTTOMTRAWL-1993-28166,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00511,total weight,0.024305556,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T23:16Z,MPO-OPANO-BOTTOMTRAWL-1993-28288,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00513,total weight,2.916666667,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-24T23:16Z,MPO-OPANO-BOTTOMTRAWL-1993-28290,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00515,total weight,0.116666667,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-25T01:19Z,MPO-OPANO-BOTTOMTRAWL-1993-28306,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00517,total weight,0.128676471,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-25T08:40Z,MPO-OPANO-BOTTOMTRAWL-1993-28358,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00519,total weight,37.05882353,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-25T11:57Z,MPO-OPANO-BOTTOMTRAWL-1993-28371,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00521,total weight,1.842105263,kg,
MPO-OPANO-BOTTOMTRAWL-1993-09-25T15:03Z,MPO-OPANO-BOTTOMTRAWL-1993-28382,MPO-OPANO-BOTTOMTRAWL-1993-OTHER-00523,total weight,1.197368421,kg,
